quality_event_id,event_date,event_timestamp,production_lot_id,factory_id,line_id,product_id,component_id,supplier_id,component_lot_id,defect_id,inspection_stage,event_quantity,is_first_pass_failure,is_rework,is_scrap,disposition
QEV-000000125,2026-01-19,2026-01-19T12:00:00,PLOT-00000091,FAC-TW,LINE-TW-01,PROD-X200,COMP-MEM,SUP-C,CLOT-C-MEM-20260119,DEF-MEM,test,1,True,True,False,rework
QEV-000000126,2026-01-19,2026-01-19T12:00:00,PLOT-00000091,FAC-TW,LINE-TW-01,PROD-X200,COMP-NET,SUP-D,CLOT-D-NET-20260119,DEF-FUNC,test,1,True,True,False,rework
QEV-000000127,2026-01-19,2026-01-19T12:00:00,PLOT-00000092,FAC-TW,LINE-TW-02,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260119,DEF-FUNC,test,1,True,False,False,fail
QEV-000000128,2026-01-19,2026-01-19T12:00:00,PLOT-00000092,FAC-TW,LINE-TW-02,PROD-X100,COMP-NET,SUP-G,CLOT-G-NET-20260119,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000129,2026-01-19,2026-01-19T12:00:00,PLOT-00000093,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-F,CLOT-F-PWR-20260119,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000130,2026-01-19,2026-01-19T12:00:00,PLOT-00000094,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-B,CLOT-B-AIN-20260119,DEF-FUNC,test,1,True,True,False,rework
QEV-000000131,2026-01-19,2026-01-19T12:00:00,PLOT-00000094,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260119,DEF-FUNC,test,1,True,True,False,rework
QEV-000000132,2026-01-19,2026-01-19T12:00:00,PLOT-00000095,FAC-MY,LINE-MY-01,PROD-X100,COMP-MEM,SUP-E,CLOT-E-MEM-20260119,DEF-MEM,test,1,True,True,False,rework
QEV-000000133,2026-01-19,2026-01-19T12:00:00,PLOT-00000095,FAC-MY,LINE-MY-01,PROD-X100,COMP-STOR,SUP-F,CLOT-F-TOR-20260119,DEF-FUNC,test,1,True,True,False,rework
QEV-000000134,2026-01-20,2026-01-20T12:00:00,PLOT-00000096,FAC-TW,LINE-TW-01,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260120,DEF-MEM,test,1,True,False,False,fail
QEV-000000135,2026-01-20,2026-01-20T12:00:00,PLOT-00000099,FAC-MX,LINE-MX-02,PROD-X100,COMP-MEM,SUP-D,CLOT-D-MEM-20260120,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000136,2026-01-20,2026-01-20T12:00:00,PLOT-00000099,FAC-MX,LINE-MX-02,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260120,DEF-FUNC,test,1,True,True,False,rework
QEV-000000137,2026-01-20,2026-01-20T12:00:00,PLOT-00000099,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260120,DEF-VOLT,test,1,True,True,False,rework
QEV-000000138,2026-01-21,2026-01-21T12:00:00,PLOT-00000101,FAC-TW,LINE-TW-01,PROD-C100,COMP-MEM,SUP-B,CLOT-B-MEM-20260121,DEF-MEM,test,1,True,True,False,rework
QEV-000000139,2026-01-21,2026-01-21T12:00:00,PLOT-00000102,FAC-TW,LINE-TW-02,PROD-C100,COMP-MEM,SUP-E,CLOT-E-MEM-20260121,DEF-MEM,test,1,True,True,False,rework
QEV-000000140,2026-01-21,2026-01-21T12:00:00,PLOT-00000102,FAC-TW,LINE-TW-02,PROD-C100,COMP-MEM,SUP-G,CLOT-G-MEM-20260121,DEF-MEM,test,1,True,True,False,rework
QEV-000000141,2026-01-21,2026-01-21T12:00:00,PLOT-00000103,FAC-MX,LINE-MX-01,PROD-N100,COMP-COOL,SUP-F,CLOT-F-OOL-20260121,DEF-THERM,test,1,True,True,False,rework
QEV-000000142,2026-01-21,2026-01-21T12:00:00,PLOT-00000103,FAC-MX,LINE-MX-01,PROD-N100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260121,DEF-VOLT,test,1,True,True,False,rework
QEV-000000143,2026-01-21,2026-01-21T12:00:00,PLOT-00000104,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260121,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000144,2026-01-21,2026-01-21T12:00:00,PLOT-00000105,FAC-MY,LINE-MY-01,PROD-N100,COMP-COOL,SUP-E,CLOT-E-OOL-20260121,DEF-THERM,test,1,True,False,False,fail
QEV-000000145,2026-01-21,2026-01-21T12:00:00,PLOT-00000105,FAC-MY,LINE-MY-01,PROD-N100,COMP-COOL,SUP-E,CLOT-E-OOL-20260121,DEF-THERM,test,1,True,True,False,rework
QEV-000000146,2026-01-21,2026-01-21T12:00:00,PLOT-00000105,FAC-MY,LINE-MY-01,PROD-N100,COMP-NET,SUP-C,CLOT-C-NET-20260121,DEF-FUNC,test,1,True,False,False,fail
QEV-000000147,2026-01-22,2026-01-22T12:00:00,PLOT-00000106,FAC-TW,LINE-TW-01,PROD-X200,COMP-COOL,SUP-A,CLOT-A-OOL-20260122,DEF-THERM,test,1,True,False,False,fail
QEV-000000148,2026-01-22,2026-01-22T12:00:00,PLOT-00000106,FAC-TW,LINE-TW-01,PROD-X200,COMP-MAIN,SUP-F,CLOT-F-AIN-20260122,DEF-FUNC,test,1,True,True,False,rework
QEV-000000149,2026-01-22,2026-01-22T12:00:00,PLOT-00000106,FAC-TW,LINE-TW-01,PROD-X200,COMP-PWR,SUP-F,CLOT-F-PWR-20260122,DEF-VOLT,test,1,True,True,False,rework
QEV-000000150,2026-01-22,2026-01-22T12:00:00,PLOT-00000107,FAC-TW,LINE-TW-02,PROD-N100,COMP-COOL,SUP-A,CLOT-A-OOL-20260122,DEF-THERM,test,1,True,True,False,rework
QEV-000000151,2026-01-22,2026-01-22T12:00:00,PLOT-00000108,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-C,CLOT-C-MEM-20260122,DEF-MEM,test,1,True,False,True,scrap
QEV-000000152,2026-01-22,2026-01-22T12:00:00,PLOT-00000110,FAC-MY,LINE-MY-01,PROD-N100,COMP-COOL,SUP-C,CLOT-C-OOL-20260122,DEF-THERM,test,1,True,False,False,fail
QEV-000000153,2026-01-23,2026-01-23T12:00:00,PLOT-00000111,FAC-TW,LINE-TW-01,PROD-X100,COMP-STOR,SUP-C,CLOT-C-TOR-20260123,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000154,2026-01-23,2026-01-23T12:00:00,PLOT-00000111,FAC-TW,LINE-TW-01,PROD-X100,COMP-STOR,SUP-H,CLOT-H-TOR-20260123,DEF-FUNC,test,1,True,False,False,fail
QEV-000000155,2026-01-23,2026-01-23T12:00:00,PLOT-00000113,FAC-MX,LINE-MX-01,PROD-X100,COMP-COOL,SUP-H,CLOT-H-OOL-20260123,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000156,2026-01-23,2026-01-23T12:00:00,PLOT-00000114,FAC-MX,LINE-MX-02,PROD-X100,COMP-NET,SUP-F,CLOT-F-NET-20260123,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000157,2026-01-23,2026-01-23T12:00:00,PLOT-00000114,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-E,CLOT-E-PWR-20260123,DEF-VOLT,test,1,True,True,False,rework
QEV-000000158,2026-01-23,2026-01-23T12:00:00,PLOT-00000115,FAC-MY,LINE-MY-01,PROD-C100,COMP-MEM,SUP-A,CLOT-A-MEM-20260123,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000000159,2026-01-23,2026-01-23T12:00:00,PLOT-00000115,FAC-MY,LINE-MY-01,PROD-C100,COMP-MEM,SUP-G,CLOT-G-MEM-20260123,DEF-MEM,test,1,True,True,False,rework
QEV-000000160,2026-01-24,2026-01-24T12:00:00,PLOT-00000118,FAC-MX,LINE-MX-01,PROD-S100,COMP-MAIN,SUP-C,CLOT-C-AIN-20260124,DEF-FUNC,test,1,True,True,False,rework
QEV-000000161,2026-01-24,2026-01-24T12:00:00,PLOT-00000118,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-C,CLOT-C-MEM-20260124,DEF-FUNC,test,1,True,True,False,rework
QEV-000000162,2026-01-24,2026-01-24T12:00:00,PLOT-00000118,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-F,CLOT-F-MEM-20260124,DEF-MEM,test,1,True,True,False,rework
QEV-000000163,2026-01-24,2026-01-24T12:00:00,PLOT-00000119,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260124,DEF-FUNC,test,1,True,True,False,rework
QEV-000000164,2026-01-24,2026-01-24T12:00:00,PLOT-00000120,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260124,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000165,2026-01-24,2026-01-24T12:00:00,PLOT-00000120,FAC-MY,LINE-MY-01,PROD-C100,COMP-MEM,SUP-B,CLOT-B-MEM-20260124,DEF-FUNC,test,1,True,True,False,rework
QEV-000000166,2026-01-24,2026-01-24T12:00:00,PLOT-00000120,FAC-MY,LINE-MY-01,PROD-C100,COMP-NET,SUP-G,CLOT-G-NET-20260124,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000167,2026-01-24,2026-01-24T12:00:00,PLOT-00000120,FAC-MY,LINE-MY-01,PROD-C100,COMP-STOR,SUP-G,CLOT-G-TOR-20260124,DEF-FUNC,test,1,True,False,False,fail
QEV-000000168,2026-01-25,2026-01-25T12:00:00,PLOT-00000121,FAC-TW,LINE-TW-01,PROD-S100,COMP-NET,SUP-G,CLOT-G-NET-20260125,DEF-FUNC,test,1,True,True,False,rework
QEV-000000169,2026-01-25,2026-01-25T12:00:00,PLOT-00000122,FAC-TW,LINE-TW-02,PROD-X200,COMP-MAIN,SUP-D,CLOT-D-AIN-20260125,DEF-FUNC,test,1,True,False,False,fail
QEV-000000170,2026-01-25,2026-01-25T12:00:00,PLOT-00000122,FAC-TW,LINE-TW-02,PROD-X200,COMP-PWR,SUP-D,CLOT-D-PWR-20260125,DEF-VOLT,test,1,True,False,False,fail
QEV-000000171,2026-01-25,2026-01-25T12:00:00,PLOT-00000123,FAC-MX,LINE-MX-01,PROD-X100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260125,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000172,2026-01-25,2026-01-25T12:00:00,PLOT-00000123,FAC-MX,LINE-MX-01,PROD-X100,COMP-NET,SUP-A,CLOT-A-NET-20260125,DEF-FUNC,test,1,True,False,False,fail
QEV-000000173,2026-01-25,2026-01-25T12:00:00,PLOT-00000123,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-A,CLOT-A-PWR-20260125,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000174,2026-01-25,2026-01-25T12:00:00,PLOT-00000123,FAC-MX,LINE-MX-01,PROD-X100,COMP-PWR,SUP-C,CLOT-C-PWR-20260125,DEF-FUNC,test,1,True,True,False,rework
QEV-000000175,2026-01-25,2026-01-25T12:00:00,PLOT-00000125,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-E,CLOT-E-PWR-20260125,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000176,2026-01-26,2026-01-26T12:00:00,PLOT-00000128,FAC-MX,LINE-MX-01,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260126,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000177,2026-01-26,2026-01-26T12:00:00,PLOT-00000128,FAC-MX,LINE-MX-01,PROD-X200,COMP-MEM,SUP-H,CLOT-H-MEM-20260126,DEF-MEM,test,2,True,True,False,rework
QEV-000000178,2026-01-26,2026-01-26T12:00:00,PLOT-00000128,FAC-MX,LINE-MX-01,PROD-X200,COMP-PWR,SUP-B,CLOT-B-PWR-20260126,DEF-VOLT,test,1,True,True,False,rework
QEV-000000179,2026-01-26,2026-01-26T12:00:00,PLOT-00000128,FAC-MX,LINE-MX-01,PROD-X200,COMP-STOR,SUP-C,CLOT-C-TOR-20260126,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000180,2026-01-26,2026-01-26T12:00:00,PLOT-00000129,FAC-MX,LINE-MX-02,PROD-X100,COMP-COOL,SUP-B,CLOT-B-OOL-20260126,DEF-THERM,test,1,True,True,False,rework
QEV-000000181,2026-01-26,2026-01-26T12:00:00,PLOT-00000130,FAC-MY,LINE-MY-01,PROD-X100,COMP-COOL,SUP-C,CLOT-C-OOL-20260126,DEF-THERM,test,1,True,True,False,rework
QEV-000000182,2026-01-26,2026-01-26T12:00:00,PLOT-00000130,FAC-MY,LINE-MY-01,PROD-X100,COMP-COOL,SUP-D,CLOT-D-OOL-20260126,DEF-THERM,test,1,True,False,False,fail
QEV-000000183,2026-01-26,2026-01-26T12:00:00,PLOT-00000130,FAC-MY,LINE-MY-01,PROD-X100,COMP-PWR,SUP-D,CLOT-D-PWR-20260126,DEF-FUNC,test,1,True,True,False,rework
QEV-000000184,2026-01-26,2026-01-26T12:00:00,PLOT-00000130,FAC-MY,LINE-MY-01,PROD-X100,COMP-STOR,SUP-B,CLOT-B-TOR-20260126,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000185,2026-01-27,2026-01-27T12:00:00,PLOT-00000131,FAC-TW,LINE-TW-01,PROD-X200,COMP-MAIN,SUP-F,CLOT-F-AIN-20260127,DEF-FUNC,test,1,True,False,False,fail
QEV-000000186,2026-01-27,2026-01-27T12:00:00,PLOT-00000131,FAC-TW,LINE-TW-01,PROD-X200,COMP-MEM,SUP-H,CLOT-H-MEM-20260127,DEF-MEM,test,1,True,False,False,fail
QEV-000000187,2026-01-27,2026-01-27T12:00:00,PLOT-00000132,FAC-TW,LINE-TW-02,PROD-X100,COMP-MEM,SUP-E,CLOT-E-MEM-20260127,DEF-FUNC,test,1,True,True,False,rework
QEV-000000188,2026-01-27,2026-01-27T12:00:00,PLOT-00000133,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-B,CLOT-B-MEM-20260127,DEF-MEM,test,1,True,True,False,rework
QEV-000000189,2026-01-27,2026-01-27T12:00:00,PLOT-00000133,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-C,CLOT-C-MEM-20260127,DEF-MEM,test,1,True,False,True,scrap
QEV-000000190,2026-01-27,2026-01-27T12:00:00,PLOT-00000133,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-H,CLOT-H-MEM-20260127,DEF-MEM,test,1,True,True,False,rework
QEV-000000191,2026-01-27,2026-01-27T12:00:00,PLOT-00000134,FAC-MX,LINE-MX-02,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260127,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000192,2026-01-27,2026-01-27T12:00:00,PLOT-00000135,FAC-MY,LINE-MY-01,PROD-N100,COMP-MEM,SUP-H,CLOT-H-MEM-20260127,DEF-MEM,test,1,True,False,True,scrap
QEV-000000193,2026-01-27,2026-01-27T12:00:00,PLOT-00000135,FAC-MY,LINE-MY-01,PROD-N100,COMP-PWR,SUP-B,CLOT-B-PWR-20260127,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000194,2026-01-28,2026-01-28T12:00:00,PLOT-00000136,FAC-TW,LINE-TW-01,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260128,DEF-FUNC,test,1,True,False,False,fail
QEV-000000195,2026-01-28,2026-01-28T12:00:00,PLOT-00000136,FAC-TW,LINE-TW-01,PROD-X200,COMP-MEM,SUP-C,CLOT-C-MEM-20260128,DEF-FUNC,test,1,True,True,False,rework
QEV-000000196,2026-01-28,2026-01-28T12:00:00,PLOT-00000136,FAC-TW,LINE-TW-01,PROD-X200,COMP-NET,SUP-E,CLOT-E-NET-20260128,DEF-FUNC,test,1,True,False,False,fail
QEV-000000197,2026-01-28,2026-01-28T12:00:00,PLOT-00000137,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-G,CLOT-G-PWR-20260128,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000198,2026-01-28,2026-01-28T12:00:00,PLOT-00000138,FAC-MX,LINE-MX-01,PROD-X100,COMP-COOL,SUP-D,CLOT-D-OOL-20260128,DEF-THERM,test,1,True,False,False,fail
QEV-000000199,2026-01-28,2026-01-28T12:00:00,PLOT-00000138,FAC-MX,LINE-MX-01,PROD-X100,COMP-NET,SUP-B,CLOT-B-NET-20260128,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000200,2026-01-28,2026-01-28T12:00:00,PLOT-00000138,FAC-MX,LINE-MX-01,PROD-X100,COMP-NET,SUP-C,CLOT-C-NET-20260128,DEF-FUNC,test,1,True,False,False,fail
QEV-000000201,2026-01-28,2026-01-28T12:00:00,PLOT-00000139,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-G,CLOT-G-AIN-20260128,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000202,2026-01-28,2026-01-28T12:00:00,PLOT-00000140,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260128,DEF-VOLT,test,1,True,True,False,rework
QEV-000000203,2026-01-28,2026-01-28T12:00:00,PLOT-00000140,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260128,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000204,2026-01-28,2026-01-28T12:00:00,PLOT-00000140,FAC-MY,LINE-MY-01,PROD-C100,COMP-STOR,SUP-D,CLOT-D-TOR-20260128,DEF-FUNC,test,1,True,True,False,rework
QEV-000000205,2026-01-29,2026-01-29T12:00:00,PLOT-00000143,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-D,CLOT-D-MEM-20260129,DEF-MEM,test,1,True,False,True,scrap
QEV-000000206,2026-01-29,2026-01-29T12:00:00,PLOT-00000145,FAC-MY,LINE-MY-01,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260129,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000207,2026-01-30,2026-01-30T12:00:00,PLOT-00000146,FAC-TW,LINE-TW-01,PROD-S100,COMP-COOL,SUP-B,CLOT-B-OOL-20260130,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000208,2026-01-30,2026-01-30T12:00:00,PLOT-00000148,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-A,CLOT-A-MEM-20260130,DEF-MEM,test,1,True,False,False,fail
QEV-000000209,2026-01-30,2026-01-30T12:00:00,PLOT-00000148,FAC-MX,LINE-MX-01,PROD-S100,COMP-MEM,SUP-E,CLOT-E-MEM-20260130,DEF-FUNC,test,1,True,True,False,rework
QEV-000000210,2026-01-30,2026-01-30T12:00:00,PLOT-00000148,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-B,CLOT-B-PWR-20260130,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000211,2026-01-30,2026-01-30T12:00:00,PLOT-00000148,FAC-MX,LINE-MX-01,PROD-S100,COMP-PWR,SUP-E,CLOT-E-PWR-20260130,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000000212,2026-01-30,2026-01-30T12:00:00,PLOT-00000149,FAC-MX,LINE-MX-02,PROD-X100,COMP-STOR,SUP-F,CLOT-F-TOR-20260130,DEF-FUNC,test,1,True,False,False,fail
QEV-000000213,2026-01-30,2026-01-30T12:00:00,PLOT-00000150,FAC-MY,LINE-MY-01,PROD-C100,COMP-COOL,SUP-E,CLOT-E-OOL-20260130,DEF-FUNC,test,1,True,True,False,rework
QEV-000000214,2026-01-30,2026-01-30T12:00:00,PLOT-00000150,FAC-MY,LINE-MY-01,PROD-C100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260130,DEF-VOLT,test,1,True,False,False,fail
QEV-000000215,2026-01-31,2026-01-31T12:00:00,PLOT-00000151,FAC-TW,LINE-TW-01,PROD-S100,COMP-NET,SUP-A,CLOT-A-NET-20260131,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000000216,2026-01-31,2026-01-31T12:00:00,PLOT-00000152,FAC-TW,LINE-TW-02,PROD-N100,COMP-COOL,SUP-C,CLOT-C-OOL-20260131,DEF-FUNC,test,1,True,False,False,fail
QEV-000000217,2026-01-31,2026-01-31T12:00:00,PLOT-00000153,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-C,CLOT-C-MEM-20260131,DEF-FUNC,test,1,True,False,False,fail
QEV-000000218,2026-01-31,2026-01-31T12:00:00,PLOT-00000153,FAC-MX,LINE-MX-01,PROD-X100,COMP-MEM,SUP-H,CLOT-H-MEM-20260131,DEF-MEM,test,1,True,True,False,rework
QEV-000000219,2026-01-31,2026-01-31T12:00:00,PLOT-00000154,FAC-MX,LINE-MX-02,PROD-N100,COMP-COOL,SUP-A,CLOT-A-OOL-20260131,DEF-THERM,test,1,True,False,True,scrap
QEV-000000220,2026-01-31,2026-01-31T12:00:00,PLOT-00000155,FAC-MY,LINE-MY-01,PROD-N100,COMP-COOL,SUP-D,CLOT-D-OOL-20260131,DEF-THERM,test,1,True,False,False,fail
QEV-000000221,2026-01-31,2026-01-31T12:00:00,PLOT-00000155,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-A,CLOT-A-AIN-20260131,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000222,2026-01-31,2026-01-31T12:00:00,PLOT-00000155,FAC-MY,LINE-MY-01,PROD-N100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260131,DEF-FUNC,test,1,True,False,False,fail
QEV-000000223,2026-01-31,2026-01-31T12:00:00,PLOT-00000155,FAC-MY,LINE-MY-01,PROD-N100,COMP-NET,SUP-C,CLOT-C-NET-20260131,DEF-FUNC,test,1,True,False,False,fail
QEV-000000224,2026-02-01,2026-02-01T12:00:00,PLOT-00000157,FAC-TW,LINE-TW-02,PROD-X100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260201,DEF-VOLT,test,1,True,False,False,fail
QEV-000000225,2026-02-01,2026-02-01T12:00:00,PLOT-00000157,FAC-TW,LINE-TW-02,PROD-X100,COMP-PWR,SUP-B,CLOT-B-PWR-20260201,DEF-VOLT,test,1,True,False,True,scrap
QEV-000000226,2026-02-01,2026-02-01T12:00:00,PLOT-00000158,FAC-MX,LINE-MX-01,PROD-S100,COMP-COOL,SUP-A,CLOT-A-OOL-20260201,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000227,2026-02-01,2026-02-01T12:00:00,PLOT-00000159,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-E,CLOT-E-AIN-20260201,DEF-ASSY,in_process,1,True,False,False,fail
QEV-000000228,2026-02-01,2026-02-01T12:00:00,PLOT-00000159,FAC-MX,LINE-MX-02,PROD-X100,COMP-PWR,SUP-B,CLOT-B-PWR-20260201,DEF-VOLT,test,1,True,False,False,fail
QEV-000000229,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-COOL,SUP-F,CLOT-F-OOL-20260201,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000230,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-B,CLOT-B-AIN-20260201,DEF-FUNC,test,1,True,False,False,fail
QEV-000000231,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-C,CLOT-C-AIN-20260201,DEF-VOLT,test,1,True,True,False,rework
QEV-000000232,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-D,CLOT-D-AIN-20260201,DEF-FUNC,test,1,True,True,False,rework
QEV-000000233,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260201,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000234,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-MAIN,SUP-H,CLOT-H-AIN-20260201,DEF-FUNC,test,1,True,False,True,scrap
QEV-000000235,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-NET,SUP-B,CLOT-B-NET-20260201,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000236,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-NET,SUP-C,CLOT-C-NET-20260201,DEF-FUNC,test,1,True,True,False,rework
QEV-000000237,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-PWR,SUP-C,CLOT-C-PWR-20260201,DEF-CONN,in_process,1,True,False,True,scrap
QEV-000000238,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260201,DEF-VOLT,test,1,True,False,False,fail
QEV-000000239,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-PWR,SUP-E,CLOT-E-PWR-20260201,DEF-VOLT,test,1,True,True,False,rework
QEV-000000240,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-PWR,SUP-F,CLOT-F-PWR-20260201,DEF-VOLT,test,1,True,False,False,fail
QEV-000000241,2026-02-01,2026-02-01T12:00:00,PLOT-00000161,FAC-MY,LINE-MY-03,PROD-X200,COMP-STOR,SUP-A,CLOT-A-TOR-20260201,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000242,2026-02-02,2026-02-02T12:00:00,PLOT-00000162,FAC-TW,LINE-TW-01,PROD-X100,COMP-MEM,SUP-C,CLOT-C-MEM-20260202,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000243,2026-02-02,2026-02-02T12:00:00,PLOT-00000163,FAC-TW,LINE-TW-02,PROD-X100,COMP-NET,SUP-F,CLOT-F-NET-20260202,DEF-CONN,in_process,1,True,True,False,rework
QEV-000000244,2026-02-02,2026-02-02T12:00:00,PLOT-00000164,FAC-MX,LINE-MX-01,PROD-N100,COMP-MAIN,SUP-F,CLOT-F-AIN-20260202,DEF-VOLT,test,1,True,False,False,fail
QEV-000000245,2026-02-02,2026-02-02T12:00:00,PLOT-00000164,FAC-MX,LINE-MX-01,PROD-N100,COMP-PWR,SUP-A,CLOT-A-PWR-20260202,DEF-VOLT,test,1,True,True,False,rework
QEV-000000246,2026-02-02,2026-02-02T12:00:00,PLOT-00000164,FAC-MX,LINE-MX-01,PROD-N100,COMP-PWR,SUP-F,CLOT-F-PWR-20260202,DEF-CONN,in_process,1,True,False,False,fail
QEV-000000247,2026-02-02,2026-02-02T12:00:00,PLOT-00000164,FAC-MX,LINE-MX-01,PROD-N100,COMP-STOR,SUP-E,CLOT-E-TOR-20260202,DEF-ASSY,in_process,1,True,True,False,rework
QEV-000000248,2026-02-02,2026-02-02T12:00:00,PLOT-00000165,FAC-MX,LINE-MX-02,PROD-X100,COMP-MAIN,SUP-D,CLOT-D-AIN-20260202,DEF-ASSY,in_process,1,True,True,False,rework
